,fname,labels,mids,split
40115,191509,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40116,239125,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40117,239127,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40118,239129,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40119,239130,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40120,239131,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40121,158766,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40122,158767,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40123,47665,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40124,158768,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40125,176691,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40126,158772,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40127,158774,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40128,158775,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40129,158776,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40130,158777,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40131,158778,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40132,158779,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40133,61505,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40134,275285,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40135,275286,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40136,431178,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40137,275288,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40138,217685,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40139,170585,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",val
40140,353883,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",val
40141,331867,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40142,353884,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",val
40143,353885,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",val
40144,262758,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40145,188010,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40146,275293,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40147,394861,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40148,394862,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40149,394863,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40150,394865,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40151,394866,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40152,394867,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40153,90741,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40154,353914,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40155,275296,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40156,30554,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40157,280206,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40158,135844,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40159,159403,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40160,159404,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40161,159405,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40162,274616,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40163,274617,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40164,432836,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40165,1736,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40166,1737,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40167,1740,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40168,1741,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40169,1742,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40170,1750,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40171,346328,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40172,1752,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40173,400605,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40174,119006,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40175,119007,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40176,119005,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40177,119009,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40178,1762,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40179,1763,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40180,119012,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40181,119013,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40182,119014,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40183,119015,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40184,1767,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40185,1769,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40186,1768,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40187,1771,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40188,1770,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40189,1773,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40190,119008,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40191,145652,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40192,145653,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40193,145655,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40194,145656,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40195,145657,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40196,119011,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40197,145659,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40198,145660,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40199,411898,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40200,145662,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40201,145663,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40202,145665,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40203,145666,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40204,376578,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40205,376579,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40206,376581,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40207,376582,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40208,376584,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40209,376585,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40210,376586,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40211,376587,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40212,145676,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40213,376588,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40214,145678,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40215,145679,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40216,376589,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40217,376590,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40218,202003,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40219,68370,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40220,145685,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40221,145686,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40222,59158,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40223,59159,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40224,21732,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40225,55071,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40226,341793,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",val
40227,202018,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40228,272165,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40229,382250,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40230,28466,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40231,28471,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40232,28472,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40233,268603,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40234,28477,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40235,28481,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40236,28482,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40237,275267,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40238,275268,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40239,275269,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40240,275270,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40241,28487,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40242,169288,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",val
40243,169289,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40244,28488,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40245,28490,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40246,28489,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40247,275271,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40248,275272,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40249,275273,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40250,275274,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40251,275275,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40252,275276,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40253,275277,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40254,275278,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40255,275279,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40256,275280,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40257,275281,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40258,275282,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40259,411481,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40260,411482,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40261,275283,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40262,417116,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40263,417117,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40264,47966,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40265,411487,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40266,275287,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40267,82273,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40268,275289,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40269,275290,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40270,275291,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40271,275292,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40272,422246,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40273,275294,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40274,275295,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40275,275297,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40276,275298,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40277,275299,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40278,275300,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40279,337772,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40280,250230,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",val
40281,64385,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40282,255377,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40283,66962,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40284,389522,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40285,389523,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40286,389524,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40287,37278,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40288,415136,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40289,415137,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40290,415138,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40291,351141,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40292,400809,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40293,138670,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40294,252848,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40295,138672,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40296,138673,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40297,138674,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40298,138676,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40299,168885,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40300,425400,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40301,381376,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40302,381377,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40303,18368,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40304,18369,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40305,18370,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40306,18372,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40307,421829,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40308,398272,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40309,381396,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40310,82901,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40311,7638,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40312,7639,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40313,7641,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40314,7642,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40315,7643,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40316,7644,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40317,7645,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40318,7647,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40319,7649,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40320,7650,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40321,7653,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40322,7654,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40323,7655,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40324,7658,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40325,7660,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40326,268788,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40327,51835,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40328,262658,"['Musical instrument', 'Music']","/m/04szw,/m/04rlf",train
40329,317444,['Domestic sounds and home sounds'],/t/dd00071,train
40330,180229,['Domestic sounds and home sounds'],/t/dd00071,train
40331,352266,['Domestic sounds and home sounds'],/t/dd00071,train
40332,352268,['Domestic sounds and home sounds'],/t/dd00071,train
40333,352270,['Domestic sounds and home sounds'],/t/dd00071,train
40334,352271,['Domestic sounds and home sounds'],/t/dd00071,train
40335,352272,['Domestic sounds and home sounds'],/t/dd00071,train
40336,352273,['Domestic sounds and home sounds'],/t/dd00071,train
40337,405525,['Domestic sounds and home sounds'],/t/dd00071,train
40338,161814,['Domestic sounds and home sounds'],/t/dd00071,train
40339,137250,['Domestic sounds and home sounds'],/t/dd00071,train
40340,272422,['Domestic sounds and home sounds'],/t/dd00071,train
40341,94260,['Domestic sounds and home sounds'],/t/dd00071,train
40342,34877,['Domestic sounds and home sounds'],/t/dd00071,train
40343,272446,['Domestic sounds and home sounds'],/t/dd00071,train
40344,34889,['Domestic sounds and home sounds'],/t/dd00071,train
40345,184411,['Domestic sounds and home sounds'],/t/dd00071,train
40346,77920,['Domestic sounds and home sounds'],/t/dd00071,train
40347,71783,['Domestic sounds and home sounds'],/t/dd00071,train
40348,71791,['Domestic sounds and home sounds'],/t/dd00071,train
40349,71792,['Domestic sounds and home sounds'],/t/dd00071,train
40350,190579,['Domestic sounds and home sounds'],/t/dd00071,train
40351,389247,['Domestic sounds and home sounds'],/t/dd00071,train
40352,346246,['Domestic sounds and home sounds'],/t/dd00071,train
40353,125063,['Domestic sounds and home sounds'],/t/dd00071,train
40354,325770,['Domestic sounds and home sounds'],/t/dd00071,train
40355,389270,['Domestic sounds and home sounds'],/t/dd00071,train
40356,325790,['Domestic sounds and home sounds'],/t/dd00071,train
40357,327852,['Domestic sounds and home sounds'],/t/dd00071,train
40358,34989,['Domestic sounds and home sounds'],/t/dd00071,train
40359,348362,['Domestic sounds and home sounds'],/t/dd00071,train
40360,231628,['Domestic sounds and home sounds'],/t/dd00071,train
40361,35021,['Domestic sounds and home sounds'],/t/dd00071,train
40362,35022,['Domestic sounds and home sounds'],/t/dd00071,train
40363,231629,['Domestic sounds and home sounds'],/t/dd00071,train
40364,231630,['Domestic sounds and home sounds'],/t/dd00071,train
40365,231632,['Domestic sounds and home sounds'],/t/dd00071,train
40366,231633,['Domestic sounds and home sounds'],/t/dd00071,train
40367,231634,['Domestic sounds and home sounds'],/t/dd00071,train
40368,231635,['Domestic sounds and home sounds'],/t/dd00071,train
40369,231631,['Domestic sounds and home sounds'],/t/dd00071,train
40370,268515,['Domestic sounds and home sounds'],/t/dd00071,train
40371,20712,['Domestic sounds and home sounds'],/t/dd00071,train
40372,53502,['Domestic sounds and home sounds'],/t/dd00071,train
40373,379151,['Domestic sounds and home sounds'],/t/dd00071,train
40374,391503,['Domestic sounds and home sounds'],/t/dd00071,train
40375,344400,['Domestic sounds and home sounds'],/t/dd00071,train
40376,360786,['Domestic sounds and home sounds'],/t/dd00071,train
40377,360787,['Domestic sounds and home sounds'],/t/dd00071,train
40378,360788,['Domestic sounds and home sounds'],/t/dd00071,train
40379,360790,['Domestic sounds and home sounds'],/t/dd00071,train
40380,325975,['Domestic sounds and home sounds'],/t/dd00071,train
40381,360791,['Domestic sounds and home sounds'],/t/dd00071,train
40382,119129,['Domestic sounds and home sounds'],/t/dd00071,train
40383,360794,['Domestic sounds and home sounds'],/t/dd00071,train
40384,360795,['Domestic sounds and home sounds'],/t/dd00071,train
40385,360798,['Domestic sounds and home sounds'],/t/dd00071,train
40386,360802,['Domestic sounds and home sounds'],/t/dd00071,train
40387,325990,['Domestic sounds and home sounds'],/t/dd00071,train
40388,252263,['Domestic sounds and home sounds'],/t/dd00071,train
40389,268657,['Domestic sounds and home sounds'],/t/dd00071,train
40390,326001,['Domestic sounds and home sounds'],/t/dd00071,train
40391,366969,['Domestic sounds and home sounds'],/t/dd00071,train
40392,371074,['Domestic sounds and home sounds'],/t/dd00071,train
40393,371079,['Domestic sounds and home sounds'],/t/dd00071,train
40394,125335,['Domestic sounds and home sounds'],/t/dd00071,train
40395,217501,['Domestic sounds and home sounds'],/t/dd00071,train
40396,217502,['Domestic sounds and home sounds'],/t/dd00071,train
40397,53662,['Domestic sounds and home sounds'],/t/dd00071,train
40398,217503,['Domestic sounds and home sounds'],/t/dd00071,train
40399,426423,['Domestic sounds and home sounds'],/t/dd00071,train
40400,96703,['Domestic sounds and home sounds'],/t/dd00071,train
40401,16843,['Domestic sounds and home sounds'],/t/dd00071,train
40402,16844,['Domestic sounds and home sounds'],/t/dd00071,train
40403,16845,['Domestic sounds and home sounds'],/t/dd00071,train
40404,16846,['Domestic sounds and home sounds'],/t/dd00071,train
40405,16847,['Domestic sounds and home sounds'],/t/dd00071,train
40406,156110,['Domestic sounds and home sounds'],/t/dd00071,train
40407,188886,['Domestic sounds and home sounds'],/t/dd00071,train
40408,63960,['Domestic sounds and home sounds'],/t/dd00071,train
40409,274926,['Domestic sounds and home sounds'],/t/dd00071,train
40410,76283,['Domestic sounds and home sounds'],/t/dd00071,train
40411,256508,['Domestic sounds and home sounds'],/t/dd00071,train
40412,395772,['Domestic sounds and home sounds'],/t/dd00071,train
40413,94743,['Domestic sounds and home sounds'],/t/dd00071,train
40414,201253,['Domestic sounds and home sounds'],/t/dd00071,train
40415,393768,['Domestic sounds and home sounds'],/t/dd00071,train
40416,393788,['Domestic sounds and home sounds'],/t/dd00071,train
40417,344646,['Domestic sounds and home sounds'],/t/dd00071,train
40418,344652,['Domestic sounds and home sounds'],/t/dd00071,train
40419,369232,['Domestic sounds and home sounds'],/t/dd00071,train
40420,369233,['Domestic sounds and home sounds'],/t/dd00071,train
40421,369234,['Domestic sounds and home sounds'],/t/dd00071,train
40422,125521,['Domestic sounds and home sounds'],/t/dd00071,train
40423,125530,['Domestic sounds and home sounds'],/t/dd00071,train
40424,344666,['Domestic sounds and home sounds'],/t/dd00071,train
40425,176736,['Domestic sounds and home sounds'],/t/dd00071,train
40426,387708,['Domestic sounds and home sounds'],/t/dd00071,train
40427,387709,['Domestic sounds and home sounds'],/t/dd00071,train
40428,387710,['Domestic sounds and home sounds'],/t/dd00071,train
40429,387712,['Domestic sounds and home sounds'],/t/dd00071,train
40430,96897,['Domestic sounds and home sounds'],/t/dd00071,train
40431,262812,['Domestic sounds and home sounds'],/t/dd00071,train
40432,408235,['Domestic sounds and home sounds'],/t/dd00071,train
40433,334515,['Domestic sounds and home sounds'],/t/dd00071,train
40434,172732,['Domestic sounds and home sounds'],/t/dd00071,train
40435,172733,['Domestic sounds and home sounds'],/t/dd00071,train
40436,172734,['Domestic sounds and home sounds'],/t/dd00071,train
40437,172735,['Domestic sounds and home sounds'],/t/dd00071,train
40438,215749,['Domestic sounds and home sounds'],/t/dd00071,train
40439,424677,['Domestic sounds and home sounds'],/t/dd00071,train
40440,211699,['Domestic sounds and home sounds'],/t/dd00071,train
40441,211700,['Domestic sounds and home sounds'],/t/dd00071,train
40442,211701,['Domestic sounds and home sounds'],/t/dd00071,train
40443,211702,['Domestic sounds and home sounds'],/t/dd00071,train
40444,211703,['Domestic sounds and home sounds'],/t/dd00071,train
40445,170745,['Domestic sounds and home sounds'],/t/dd00071,train
40446,326396,['Domestic sounds and home sounds'],/t/dd00071,train
40447,146200,['Domestic sounds and home sounds'],/t/dd00071,train
40448,232219,['Domestic sounds and home sounds'],/t/dd00071,train
40449,150303,['Domestic sounds and home sounds'],/t/dd00071,train
40450,19245,['Domestic sounds and home sounds'],/t/dd00071,train
40451,234292,['Domestic sounds and home sounds'],/t/dd00071,train
40452,238394,['Domestic sounds and home sounds'],/t/dd00071,train
40453,344901,['Domestic sounds and home sounds'],/t/dd00071,train
40454,267078,['Domestic sounds and home sounds'],/t/dd00071,train
40455,267079,['Domestic sounds and home sounds'],/t/dd00071,train
40456,267080,['Domestic sounds and home sounds'],/t/dd00071,train
40457,267081,['Domestic sounds and home sounds'],/t/dd00071,train
40458,267082,['Domestic sounds and home sounds'],/t/dd00071,train
40459,179016,['Domestic sounds and home sounds'],/t/dd00071,train
40460,179020,['Domestic sounds and home sounds'],/t/dd00071,train
40461,344902,['Domestic sounds and home sounds'],/t/dd00071,train
40462,267089,['Domestic sounds and home sounds'],/t/dd00071,train
40463,267093,['Domestic sounds and home sounds'],/t/dd00071,train
40464,240475,['Domestic sounds and home sounds'],/t/dd00071,train
40465,267102,['Domestic sounds and home sounds'],/t/dd00071,train
40466,340830,['Domestic sounds and home sounds'],/t/dd00071,train
40467,340831,['Domestic sounds and home sounds'],/t/dd00071,train
40468,340832,['Domestic sounds and home sounds'],/t/dd00071,train
40469,340833,['Domestic sounds and home sounds'],/t/dd00071,train
40470,240478,['Domestic sounds and home sounds'],/t/dd00071,train
40471,412550,['Domestic sounds and home sounds'],/t/dd00071,train
40472,240519,['Domestic sounds and home sounds'],/t/dd00071,train
40473,117669,['Domestic sounds and home sounds'],/t/dd00071,train
40474,168870,['Domestic sounds and home sounds'],/t/dd00071,train
40475,168871,['Domestic sounds and home sounds'],/t/dd00071,train
40476,168872,['Domestic sounds and home sounds'],/t/dd00071,train
40477,168874,['Domestic sounds and home sounds'],/t/dd00071,train
40478,168875,['Domestic sounds and home sounds'],/t/dd00071,train
40479,168876,['Domestic sounds and home sounds'],/t/dd00071,train
40480,168877,['Domestic sounds and home sounds'],/t/dd00071,train
40481,168878,['Domestic sounds and home sounds'],/t/dd00071,train
40482,168879,['Domestic sounds and home sounds'],/t/dd00071,train
40483,168880,['Domestic sounds and home sounds'],/t/dd00071,train
40484,168882,['Domestic sounds and home sounds'],/t/dd00071,train
40485,152533,['Domestic sounds and home sounds'],/t/dd00071,train
40486,365548,['Domestic sounds and home sounds'],/t/dd00071,train
40487,277505,['Domestic sounds and home sounds'],/t/dd00071,train
40488,158737,['Domestic sounds and home sounds'],/t/dd00071,train
40489,343077,['Domestic sounds and home sounds'],/t/dd00071,train
40490,343078,['Domestic sounds and home sounds'],/t/dd00071,train
40491,68655,['Domestic sounds and home sounds'],/t/dd00071,train
40492,15429,['Domestic sounds and home sounds'],/t/dd00071,train
40493,326726,['Domestic sounds and home sounds'],/t/dd00071,train
40494,232526,['Domestic sounds and home sounds'],/t/dd00071,train
40495,212050,['Domestic sounds and home sounds'],/t/dd00071,train
40496,144468,['Domestic sounds and home sounds'],/t/dd00071,train
40497,212054,['Domestic sounds and home sounds'],/t/dd00071,train
40498,212059,['Domestic sounds and home sounds'],/t/dd00071,train
40499,318556,['Domestic sounds and home sounds'],/t/dd00071,train
40500,318555,['Domestic sounds and home sounds'],/t/dd00071,train
40501,324701,['Domestic sounds and home sounds'],/t/dd00071,train
40502,324705,['Domestic sounds and home sounds'],/t/dd00071,train
40503,271460,['Domestic sounds and home sounds'],/t/dd00071,train
40504,371815,['Domestic sounds and home sounds'],/t/dd00071,train
40505,371820,['Domestic sounds and home sounds'],/t/dd00071,train
40506,37997,['Domestic sounds and home sounds'],/t/dd00071,train
40507,66679,['Domestic sounds and home sounds'],/t/dd00071,train
40508,324736,['Domestic sounds and home sounds'],/t/dd00071,train
40509,70792,['Domestic sounds and home sounds'],/t/dd00071,train
40510,240778,['Domestic sounds and home sounds'],/t/dd00071,train
40511,132237,['Domestic sounds and home sounds'],/t/dd00071,train
40512,269466,['Domestic sounds and home sounds'],/t/dd00071,train
40513,347314,['Domestic sounds and home sounds'],/t/dd00071,train
40514,81076,['Domestic sounds and home sounds'],/t/dd00071,train
40515,347318,['Domestic sounds and home sounds'],/t/dd00071,train
40516,347320,['Domestic sounds and home sounds'],/t/dd00071,train
